Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629812.6788805,0,74604,0,GPS1_Frame,42.204449999999994,-71.058303,15.7,1.1,330079.36117092834,4674527.2988936035,0.0,19,T
1675629813.6802783,0,74605,0,GPS1_Frame,42.204454,-71.058308,15.7,1.1,330078.959108169,4674527.753019446,0.0,19,T
1675629814.6790156,0,74606,0,GPS1_Frame,42.204458,-71.05831400000001,15.8,1.1,330078.4744881976,4674528.209138546,0.0,19,T
1675629815.6799703,0,74607,0,GPS1_Frame,42.20446200000001,-71.05832,15.8,1.1,330077.98986829363,4674528.665257682,0.0,19,T
1675629816.679991,0,74608,0,GPS1_Frame,42.204466000000004,-71.058325,15.7,1.1,330077.58780570317,4674529.119383608,0.0,19,T
1675629817.6801124,0,74609,0,GPS1_Frame,42.20447,-71.058331,15.6,1.1,330077.10318591626,4674529.575502807,0.0,19,T
1675629818.6802518,0,74610,0,GPS1_Frame,42.204473,-71.058336,15.5,1.1,330076.69844249805,4674529.918588859,0.0,19,T
1675629819.6798809,0,74611,0,GPS1_Frame,42.204478,-71.058341,15.6,1.1,330076.2990610101,4674530.483754793,0.0,19,T
1675629820.6811936,0,74612,0,GPS1_Frame,42.204480999999994,-71.058346,15.6,1.1,330075.8943176841,4674530.826840894,0.0,19,T
1675629821.6806467,0,74613,0,GPS1_Frame,42.204485000000005,-71.058351,15.5,1.1,330075.4922553565,4674531.280966951,0.0,19,T
1675629822.6800153,0,74614,0,GPS1_Frame,42.204488,-71.058356,15.5,1.1,330075.0875121139,4674531.624053099,0.0,19,T
1675629823.6805894,0,74615,0,GPS1_Frame,42.204492,-71.058361,15.4,1.1,330074.68544988526,4674532.078179203,0.0,19,T
1675629824.681498,0,74616,0,GPS1_Frame,42.204496,-71.05836599999999,15.6,1.1,330074.2833877094,4674532.532305332,0.0,19,T
1675629825.7005384,0,74617,0,GPS1_Frame,42.204499999999996,-71.058371,15.9,1.1,330073.88132558647,4674532.986431486,0.0,19,T
1675629826.680535,0,74618,0,GPS1_Frame,42.204504,-71.058377,16.2,1.1,330073.3967063131,4674533.442550957,0.0,19,T
1675629827.6830325,0,74619,0,GPS1_Frame,42.204508,-71.05838200000001,16.5,1.1,330072.9946442989,4674533.896677167,0.0,19,T
1675629828.6820765,0,74620,0,GPS1_Frame,42.204512,-71.05838700000001,16.6,1.1,330072.5925823376,4674534.350803399,0.0,19,T
1675629829.6818478,0,74621,0,GPS1_Frame,42.204516000000005,-71.058393,16.6,1.1,330072.10796324577,4674534.8069229685,0.0,19,T
1675629830.6812563,0,74622,0,GPS1_Frame,42.204519,-71.058398,16.8,1.1,330071.70322037546,4674535.150009323,0.0,19,T
1675629831.6814828,0,74623,0,GPS1_Frame,42.204523,-71.05840400000001,17.0,1.1,330071.21860139264,4674535.606128958,0.0,19,T
1675629832.7017918,0,74624,0,GPS1_Frame,42.204528,-71.05841099999999,17.3,1.1,330070.6541063433,4674536.175281885,0.0,19,T
1675629833.68158,0,74625,0,GPS1_Frame,42.204532,-71.05841699999999,17.4,1.1,330070.1694875022,4674536.631401594,0.0,19,T
1675629834.681048,0,74626,0,GPS1_Frame,42.204536,-71.058422,17.4,1.1,330069.76742588606,4674537.085527999,0.0,19,T
1675629835.6809888,0,74627,0,GPS1_Frame,42.204539000000004,-71.058429,17.5,1.1,330069.1975689463,4674537.432601188,0.0,19,T
1675629836.6811535,0,74628,0,GPS1_Frame,42.204544999999996,-71.058435,17.6,1.1,330068.71831242787,4674538.110800867,0.0,19,T
1675629837.698426,0,74629,0,GPS1_Frame,42.20455,-71.05844,17.8,1.1,330068.31893207086,4674538.675967294,0.0,19,T
1675629838.6791277,0,74630,0,GPS1_Frame,42.204553,-71.058446,17.9,1.1,330067.8316324705,4674539.021047245,0.0,19,T
1675629839.6798685,0,74631,0,GPS1_Frame,42.204557,-71.05845199999999,18.0,1.1,330067.3470140117,4674539.477167161,0.0,19,T
1675629840.6808338,0,74632,0,GPS1_Frame,42.204561000000005,-71.05845699999999,18.1,1.1,330066.9449527454,4674539.931293741,0.0,19,T
1675629841.6814349,0,74633,0,GPS1_Frame,42.204565,-71.058463,18.2,1.1,330066.46033440786,4674540.387413723,0.0,19,T
1675629842.6800678,0,74634,0,GPS1_Frame,42.204568,-71.05846899999999,18.1,1.1,330065.9730350164,4674540.7324938085,0.0,19,T
1675629843.6813846,0,74635,0,GPS1_Frame,42.204572,-71.058474,18.1,1.1,330065.57097391225,4674541.186620472,0.0,19,T
1675629844.6810925,0,74636,0,GPS1_Frame,42.204575000000006,-71.05848,18.1,1.1,330065.0836746172,4674541.531700624,0.0,19,T
1675629845.6818974,0,74637,0,GPS1_Frame,42.204579,-71.058486,18.2,1.1,330064.5990565135,4674541.987820741,0.0,19,T
1675629846.6795454,0,74638,0,GPS1_Frame,42.204583,-71.058491,18.4,1.1,330064.1969955695,4674542.441947488,0.0,19,T
1675629847.6806352,0,74639,0,GPS1_Frame,42.204587000000004,-71.05849699999999,18.6,1.1,330063.7123775849,4674542.898067672,0.0,19,T
1675629848.6817176,0,74640,0,GPS1_Frame,42.204591,-71.058503,18.8,1.1,330063.2277596635,4674543.354187889,0.0,19,T
1675629849.681562,0,74641,0,GPS1_Frame,42.204596,-71.058509,19.1,1.1,330062.745822976,4674543.921348077,0.0,19,T
1675629850.6809027,0,74642,0,GPS1_Frame,42.2046,-71.05851399999999,19.2,1.1,330062.34376226785,4674544.375474937,0.0,19,T
