Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629144.6722946,0,73936,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629145.6721869,0,73937,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629146.671665,0,73938,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629147.6730235,0,73939,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629148.672692,0,73940,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629149.6728733,0,73941,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629150.6714687,0,73942,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629151.6720788,0,73943,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629152.6725786,0,73944,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629153.6732004,0,73945,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629154.6708717,0,73946,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629155.6723547,0,73947,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629156.6723378,0,73948,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629157.6916015,0,73949,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629158.6721838,0,73950,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629159.6732173,0,73951,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629160.6727037,0,73952,0,GPS1_Frame,42.204513,-71.058135,9.6,1.0,330093.3996753574,4674533.959561281,0.0,19,T
1675629161.6724415,0,73953,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629162.6718528,0,73954,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629163.6725314,0,73955,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629164.6724904,0,73956,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629165.672709,0,73957,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629166.6710582,0,73958,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629167.6717916,0,73959,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629168.6727388,0,73960,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629169.673165,0,73961,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629170.6721241,0,73962,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629171.6734252,0,73963,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629172.6731699,0,73964,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629173.6720555,0,73965,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629174.6714363,0,73966,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629175.6723342,0,73967,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629176.690675,0,73968,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629177.6918159,0,73969,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629178.671075,0,73970,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629179.6721256,0,73971,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629180.6729267,0,73972,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629181.6714544,0,73973,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629182.6717052,0,73974,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629183.6723297,0,73975,0,GPS1_Frame,42.204513999999996,-71.05813400000001,9.9,1.0,330093.48491322296,4674534.06860815,0.0,19,T
